round,lap_number,compound,tyre_life,position_at_lap,driver_id,lap_time_seconds
12,19.0,INTERMEDIATE,8.0,1.0,piastri,
12,20.0,INTERMEDIATE,9.0,1.0,piastri,
12,21.0,INTERMEDIATE,10.0,1.0,piastri,
12,22.0,INTERMEDIATE,11.0,1.0,piastri,104.494
12,23.0,INTERMEDIATE,12.0,1.0,piastri,102.3
12,24.0,INTERMEDIATE,13.0,1.0,piastri,101.978
12,25.0,INTERMEDIATE,14.0,1.0,piastri,101.581
12,26.0,INTERMEDIATE,15.0,1.0,piastri,101.646
12,27.0,INTERMEDIATE,16.0,1.0,piastri,102.133
12,28.0,INTERMEDIATE,17.0,1.0,piastri,102.428
12,29.0,INTERMEDIATE,18.0,1.0,piastri,102.815
12,30.0,INTERMEDIATE,19.0,1.0,piastri,102.887
12,31.0,INTERMEDIATE,20.0,1.0,piastri,102.642
12,32.0,INTERMEDIATE,21.0,1.0,piastri,102.01
12,33.0,INTERMEDIATE,22.0,1.0,piastri,101.663
12,34.0,INTERMEDIATE,23.0,1.0,piastri,101.386
12,35.0,INTERMEDIATE,24.0,1.0,piastri,101.091
12,36.0,INTERMEDIATE,25.0,1.0,piastri,100.97
12,37.0,INTERMEDIATE,26.0,1.0,piastri,100.351
12,38.0,INTERMEDIATE,27.0,1.0,piastri,100.127
12,39.0,INTERMEDIATE,28.0,1.0,piastri,99.8
12,40.0,INTERMEDIATE,29.0,1.0,piastri,99.461
12,41.0,INTERMEDIATE,30.0,1.0,piastri,99.273
12,42.0,INTERMEDIATE,31.0,1.0,piastri,98.87
12,43.0,INTERMEDIATE,32.0,1.0,piastri,97.478
12,44.0,MEDIUM,1.0,2.0,piastri,129.636
12,45.0,MEDIUM,2.0,2.0,piastri,94.87
12,46.0,MEDIUM,3.0,2.0,piastri,91.673
12,47.0,MEDIUM,4.0,2.0,piastri,90.609
12,48.0,MEDIUM,5.0,2.0,piastri,90.817
12,49.0,MEDIUM,6.0,2.0,piastri,90.209
12,50.0,MEDIUM,7.0,2.0,piastri,89.686
12,51.0,MEDIUM,8.0,2.0,piastri,89.337
12,52.0,MEDIUM,9.0,2.0,piastri,92.34
12,1.0,HARD,1.0,18.0,bearman,136.342
12,2.0,HARD,2.0,18.0,bearman,137.12
12,3.0,HARD,3.0,18.0,bearman,137.209
12,4.0,HARD,4.0,17.0,bearman,111.955
12,5.0,HARD,5.0,17.0,bearman,120.293
12,6.0,HARD,6.0,17.0,bearman,137.467
12,7.0,HARD,7.0,17.0,bearman,111.212
12,8.0,HARD,8.0,17.0,bearman,104.011
12,9.0,HARD,9.0,17.0,bearman,102.431
12,10.0,HARD,10.0,15.0,bearman,103.208
12,11.0,INTERMEDIATE,1.0,17.0,bearman,128.816
12,12.0,INTERMEDIATE,2.0,17.0,bearman,108.51
12,13.0,INTERMEDIATE,3.0,17.0,bearman,118.712
12,14.0,INTERMEDIATE,4.0,17.0,bearman,136.851
12,15.0,INTERMEDIATE,5.0,17.0,bearman,137.133
12,16.0,INTERMEDIATE,6.0,17.0,bearman,
12,17.0,INTERMEDIATE,7.0,17.0,bearman,
12,18.0,INTERMEDIATE,8.0,15.0,bearman,131.242
12,19.0,INTERMEDIATE,9.0,14.0,bearman,
12,20.0,INTERMEDIATE,10.0,15.0,bearman,
12,21.0,INTERMEDIATE,11.0,14.0,bearman,
12,22.0,INTERMEDIATE,12.0,15.0,bearman,114.756
12,23.0,INTERMEDIATE,13.0,15.0,bearman,107.955
12,24.0,INTERMEDIATE,14.0,15.0,bearman,105.308
12,25.0,INTERMEDIATE,15.0,15.0,bearman,104.627
12,26.0,INTERMEDIATE,16.0,14.0,bearman,103.157
12,27.0,INTERMEDIATE,17.0,14.0,bearman,102.738
12,28.0,INTERMEDIATE,18.0,14.0,bearman,103.912
12,29.0,INTERMEDIATE,19.0,14.0,bearman,104.926
12,30.0,INTERMEDIATE,20.0,13.0,bearman,104.269
12,31.0,INTERMEDIATE,21.0,13.0,bearman,104.0
12,32.0,INTERMEDIATE,22.0,13.0,bearman,103.978
12,33.0,INTERMEDIATE,23.0,13.0,bearman,103.937
12,34.0,INTERMEDIATE,24.0,13.0,bearman,103.948
12,35.0,INTERMEDIATE,25.0,13.0,bearman,104.439
12,36.0,INTERMEDIATE,26.0,13.0,bearman,102.937
12,37.0,INTERMEDIATE,27.0,13.0,bearman,103.169
12,38.0,INTERMEDIATE,28.0,12.0,bearman,102.626
12,39.0,INTERMEDIATE,29.0,11.0,bearman,102.278
12,40.0,INTERMEDIATE,30.0,11.0,bearman,102.278
12,41.0,INTERMEDIATE,31.0,10.0,bearman,99.875
12,42.0,MEDIUM,1.0,12.0,bearman,124.956
12,43.0,MEDIUM,2.0,11.0,bearman,102.511
12,44.0,MEDIUM,3.0,11.0,bearman,94.874
12,45.0,MEDIUM,4.0,11.0,bearman,93.735
12,46.0,MEDIUM,5.0,11.0,bearman,92.102
12,47.0,MEDIUM,6.0,11.0,bearman,92.098
12,48.0,MEDIUM,7.0,11.0,bearman,91.041
12,49.0,MEDIUM,8.0,11.0,bearman,91.273
12,50.0,MEDIUM,9.0,11.0,bearman,90.921
12,51.0,MEDIUM,10.0,11.0,bearman,91.121
12,52.0,MEDIUM,11.0,11.0,bearman,92.585
13,1.0,INTERMEDIATE,1.0,2.0,piastri,185.558
13,2.0,INTERMEDIATE,2.0,2.0,piastri,
13,3.0,INTERMEDIATE,3.0,2.0,piastri,
13,4.0,INTERMEDIATE,4.0,2.0,piastri,
13,5.0,INTERMEDIATE,5.0,1.0,piastri,119.092
13,6.0,INTERMEDIATE,6.0,1.0,piastri,119.215
13,7.0,INTERMEDIATE,7.0,1.0,piastri,119.768
13,8.0,INTERMEDIATE,8.0,1.0,piastri,120.611
13,9.0,INTERMEDIATE,9.0,1.0,piastri,121.409
13,10.0,INTERMEDIATE,10.0,1.0,piastri,122.104
13,11.0,INTERMEDIATE,11.0,1.0,piastri,121.466
13,12.0,INTERMEDIATE,12.0,2.0,piastri,126.019
13,13.0,MEDIUM,1.0,2.0,piastri,130.324
13,14.0,MEDIUM,2.0,1.0,piastri,110.884
13,15.0,MEDIUM,3.0,1.0,piastri,109.089
13,16.0,MEDIUM,4.0,1.0,piastri,107.694
13,17.0,MEDIUM,5.0,1.0,piastri,107.251
13,18.0,MEDIUM,6.0,1.0,piastri,107.032
13,19.0,MEDIUM,7.0,1.0,piastri,106.762
13,20.0,MEDIUM,8.0,1.0,piastri,106.79
13,21.0,MEDIUM,9.0,1.0,piastri,106.486
13,22.0,MEDIUM,10.0,1.0,piastri,106.3
13,23.0,MEDIUM,11.0,1.0,piastri,106.433
13,24.0,MEDIUM,12.0,1.0,piastri,106.474
13,25.0,MEDIUM,13.0,1.0,piastri,106.415
13,26.0,MEDIUM,14.0,1.0,piastri,106.407
13,27.0,MEDIUM,15.0,1.0,piastri,106.243
13,28.0,MEDIUM,16.0,1.0,piastri,106.462
13,29.0,MEDIUM,17.0,1.0,piastri,106.171
13,30.0,MEDIUM,18.0,1.0,piastri,106.205
13,31.0,MEDIUM,19.0,1.0,piastri,106.242
13,32.0,MEDIUM,20.0,1.0,piastri,106.358
13,33.0,MEDIUM,21.0,1.0,piastri,106.663
13,34.0,MEDIUM,22.0,1.0,piastri,106.358
13,35.0,MEDIUM,23.0,1.0,piastri,106.444
13,36.0,MEDIUM,24.0,1.0,piastri,106.577
13,37.0,MEDIUM,25.0,1.0,piastri,106.483
13,38.0,MEDIUM,26.0,1.0,piastri,106.347
13,39.0,MEDIUM,27.0,1.0,piastri,106.498
13,40.0,MEDIUM,28.0,1.0,piastri,106.326
13,41.0,MEDIUM,29.0,1.0,piastri,106.144
13,42.0,MEDIUM,30.0,1.0,piastri,105.933
13,43.0,MEDIUM,31.0,1.0,piastri,105.706
13,44.0,MEDIUM,32.0,1.0,piastri,107.821
13,1.0,INTERMEDIATE,1.0,1.0,norris,184.619
13,2.0,INTERMEDIATE,2.0,1.0,norris,
13,3.0,INTERMEDIATE,3.0,1.0,norris,
13,4.0,INTERMEDIATE,4.0,1.0,norris,
13,5.0,INTERMEDIATE,5.0,2.0,norris,120.568
13,6.0,INTERMEDIATE,6.0,2.0,norris,119.136
13,7.0,INTERMEDIATE,7.0,2.0,norris,119.859
13,8.0,INTERMEDIATE,8.0,2.0,norris,120.747
13,9.0,INTERMEDIATE,9.0,2.0,norris,121.841
13,10.0,INTERMEDIATE,10.0,2.0,norris,122.285
13,11.0,INTERMEDIATE,11.0,2.0,norris,121.576
13,12.0,INTERMEDIATE,12.0,1.0,norris,120.458
13,13.0,INTERMEDIATE,13.0,1.0,norris,122.962
13,14.0,HARD,1.0,2.0,norris,130.916
13,15.0,HARD,2.0,2.0,norris,108.961
13,16.0,HARD,3.0,2.0,norris,107.849
13,17.0,HARD,4.0,2.0,norris,106.917
13,18.0,HARD,5.0,2.0,norris,106.865
13,19.0,HARD,6.0,2.0,norris,106.344
13,20.0,HARD,7.0,2.0,norris,106.664
13,21.0,HARD,8.0,2.0,norris,106.544
13,22.0,HARD,9.0,2.0,norris,106.44
13,23.0,HARD,10.0,2.0,norris,106.534
13,24.0,HARD,11.0,2.0,norris,106.193
13,25.0,HARD,12.0,2.0,norris,106.199
13,26.0,HARD,13.0,2.0,norris,107.66
13,27.0,HARD,14.0,2.0,norris,106.389
13,28.0,HARD,15.0,2.0,norris,105.965
13,29.0,HARD,16.0,2.0,norris,106.0
13,30.0,HARD,17.0,2.0,norris,105.889
13,31.0,HARD,18.0,2.0,norris,106.131
13,32.0,HARD,19.0,2.0,norris,105.964
13,33.0,HARD,20.0,2.0,norris,106.097
13,34.0,HARD,21.0,2.0,norris,107.12
13,35.0,HARD,22.0,2.0,norris,105.975
13,36.0,HARD,23.0,2.0,norris,105.974
13,37.0,HARD,24.0,2.0,norris,105.789
13,38.0,HARD,25.0,2.0,norris,105.686
13,39.0,HARD,26.0,2.0,norris,105.674
13,40.0,HARD,27.0,2.0,norris,105.988
13,41.0,HARD,28.0,2.0,norris,105.544
13,42.0,HARD,29.0,2.0,norris,105.257
13,43.0,HARD,30.0,2.0,norris,107.721
13,44.0,HARD,31.0,2.0,norris,106.09
13,1.0,INTERMEDIATE,1.0,3.0,leclerc,188.456
13,2.0,INTERMEDIATE,2.0,3.0,leclerc,
13,3.0,INTERMEDIATE,3.0,3.0,leclerc,
13,4.0,INTERMEDIATE,4.0,3.0,leclerc,
13,5.0,INTERMEDIATE,5.0,3.0,leclerc,120.463
13,6.0,INTERMEDIATE,6.0,3.0,leclerc,120.142
13,7.0,INTERMEDIATE,7.0,3.0,leclerc,120.554
13,8.0,INTERMEDIATE,8.0,3.0,leclerc,121.82
13,9.0,INTERMEDIATE,9.0,3.0,leclerc,123.71
13,10.0,INTERMEDIATE,10.0,3.0,leclerc,124.208
13,11.0,INTERMEDIATE,11.0,3.0,leclerc,122.478
13,12.0,INTERMEDIATE,12.0,3.0,leclerc,125.855
13,13.0,MEDIUM,1.0,5.0,leclerc,136.663
13,14.0,MEDIUM,2.0,3.0,leclerc,109.97
13,15.0,MEDIUM,3.0,3.0,leclerc,108.193
13,16.0,MEDIUM,4.0,3.0,leclerc,107.507
13,17.0,MEDIUM,5.0,3.0,leclerc,107.211
13,18.0,MEDIUM,6.0,3.0,leclerc,106.965
13,19.0,MEDIUM,7.0,3.0,leclerc,106.786
13,20.0,MEDIUM,8.0,3.0,leclerc,107.112
13,21.0,MEDIUM,9.0,3.0,leclerc,106.995
13,22.0,MEDIUM,10.0,3.0,leclerc,107.197
13,23.0,MEDIUM,11.0,3.0,leclerc,106.662
13,24.0,MEDIUM,12.0,3.0,leclerc,106.729
13,25.0,MEDIUM,13.0,3.0,leclerc,106.853
13,26.0,MEDIUM,14.0,3.0,leclerc,106.71
13,27.0,MEDIUM,15.0,3.0,leclerc,106.591
13,28.0,MEDIUM,16.0,3.0,leclerc,106.59
13,29.0,MEDIUM,17.0,3.0,leclerc,106.657
13,30.0,MEDIUM,18.0,3.0,leclerc,106.438
13,31.0,MEDIUM,19.0,3.0,leclerc,106.419
13,32.0,MEDIUM,20.0,3.0,leclerc,106.466
13,33.0,MEDIUM,21.0,3.0,leclerc,106.531
13,34.0,MEDIUM,22.0,3.0,leclerc,106.546
13,35.0,MEDIUM,23.0,3.0,leclerc,106.491
13,36.0,MEDIUM,24.0,3.0,leclerc,107.297
13,37.0,MEDIUM,25.0,3.0,leclerc,106.765
13,38.0,MEDIUM,26.0,3.0,leclerc,106.347
13,39.0,MEDIUM,27.0,3.0,leclerc,106.194
13,40.0,MEDIUM,28.0,3.0,leclerc,106.174
13,41.0,MEDIUM,29.0,3.0,leclerc,106.184
13,42.0,MEDIUM,30.0,3.0,leclerc,106.315
13,43.0,MEDIUM,31.0,3.0,leclerc,106.58
13,44.0,MEDIUM,32.0,3.0,leclerc,107.204
13,1.0,INTERMEDIATE,1.0,4.0,max_verstappen,190.061
13,2.0,INTERMEDIATE,2.0,4.0,max_verstappen,
13,3.0,INTERMEDIATE,3.0,4.0,max_verstappen,
13,4.0,INTERMEDIATE,4.0,4.0,max_verstappen,
13,5.0,INTERMEDIATE,5.0,4.0,max_verstappen,120.696
13,6.0,INTERMEDIATE,6.0,4.0,max_verstappen,120.19
13,7.0,INTERMEDIATE,7.0,4.0,max_verstappen,120.542
13,8.0,INTERMEDIATE,8.0,4.0,max_verstappen,121.993
13,9.0,INTERMEDIATE,9.0,4.0,max_verstappen,123.462
13,10.0,INTERMEDIATE,10.0,4.0,max_verstappen,123.978
13,11.0,INTERMEDIATE,11.0,4.0,max_verstappen,122.968
13,12.0,INTERMEDIATE,12.0,4.0,max_verstappen,125.626
13,13.0,MEDIUM,1.0,6.0,max_verstappen,136.999
13,14.0,MEDIUM,2.0,4.0,max_verstappen,110.286
13,15.0,MEDIUM,3.0,4.0,max_verstappen,108.161
13,16.0,MEDIUM,4.0,4.0,max_verstappen,107.574
13,17.0,MEDIUM,5.0,4.0,max_verstappen,107.146
13,18.0,MEDIUM,6.0,4.0,max_verstappen,107.868
13,19.0,MEDIUM,7.0,4.0,max_verstappen,107.175
13,20.0,MEDIUM,8.0,4.0,max_verstappen,106.868
13,21.0,MEDIUM,9.0,4.0,max_verstappen,107.072
13,22.0,MEDIUM,10.0,4.0,max_verstappen,107.124
13,23.0,MEDIUM,11.0,4.0,max_verstappen,106.867
13,24.0,MEDIUM,12.0,4.0,max_verstappen,106.823
13,25.0,MEDIUM,13.0,4.0,max_verstappen,106.648
13,26.0,MEDIUM,14.0,4.0,max_verstappen,106.713
13,27.0,MEDIUM,15.0,4.0,max_verstappen,106.523
13,28.0,MEDIUM,16.0,4.0,max_verstappen,106.644
13,29.0,MEDIUM,17.0,4.0,max_verstappen,106.55
13,30.0,MEDIUM,18.0,4.0,max_verstappen,106.328
13,31.0,MEDIUM,19.0,4.0,max_verstappen,106.484
13,32.0,MEDIUM,20.0,4.0,max_verstappen,106.631
13,33.0,MEDIUM,21.0,4.0,max_verstappen,106.648
13,34.0,MEDIUM,22.0,4.0,max_verstappen,106.346
13,35.0,MEDIUM,23.0,4.0,max_verstappen,106.617
13,36.0,MEDIUM,24.0,4.0,max_verstappen,106.582
13,37.0,MEDIUM,25.0,4.0,max_verstappen,106.342
13,38.0,MEDIUM,26.0,4.0,max_verstappen,106.388
13,39.0,MEDIUM,27.0,4.0,max_verstappen,106.163
13,40.0,MEDIUM,28.0,4.0,max_verstappen,106.096
13,41.0,MEDIUM,29.0,4.0,max_verstappen,106.218
13,42.0,MEDIUM,30.0,4.0,max_verstappen,106.692
13,43.0,MEDIUM,31.0,4.0,max_verstappen,106.576
13,44.0,MEDIUM,32.0,4.0,max_verstappen,107.201
13,1.0,INTERMEDIATE,1.0,6.0,russell,193.707
13,2.0,INTERMEDIATE,2.0,6.0,russell,
13,3.0,INTERMEDIATE,3.0,6.0,russell,
13,4.0,INTERMEDIATE,4.0,6.0,russell,
13,5.0,INTERMEDIATE,5.0,6.0,russell,121.47
13,6.0,INTERMEDIATE,6.0,5.0,russell,119.891
13,7.0,INTERMEDIATE,7.0,5.0,russell,120.418
13,8.0,INTERMEDIATE,8.0,5.0,russell,122.472
13,9.0,INTERMEDIATE,9.0,5.0,russell,123.892
13,10.0,INTERMEDIATE,10.0,5.0,russell,124.205
13,11.0,INTERMEDIATE,11.0,5.0,russell,123.386
13,12.0,INTERMEDIATE,12.0,5.0,russell,126.737
13,13.0,MEDIUM,1.0,7.0,russell,133.416
13,14.0,MEDIUM,2.0,5.0,russell,110.359
13,15.0,MEDIUM,3.0,5.0,russell,108.518
13,16.0,MEDIUM,4.0,5.0,russell,107.719
13,17.0,MEDIUM,5.0,5.0,russell,107.761
13,18.0,MEDIUM,6.0,5.0,russell,107.698
13,19.0,MEDIUM,7.0,5.0,russell,107.246
13,20.0,MEDIUM,8.0,5.0,russell,107.45
13,21.0,MEDIUM,9.0,5.0,russell,107.543
13,22.0,MEDIUM,10.0,5.0,russell,107.522
13,23.0,MEDIUM,11.0,5.0,russell,107.222
13,24.0,MEDIUM,12.0,5.0,russell,107.402
13,25.0,MEDIUM,13.0,5.0,russell,107.177
13,26.0,MEDIUM,14.0,5.0,russell,107.02
13,27.0,MEDIUM,15.0,5.0,russell,107.143
13,28.0,MEDIUM,16.0,5.0,russell,107.109
13,29.0,MEDIUM,17.0,5.0,russell,107.204
13,30.0,MEDIUM,18.0,5.0,russell,107.187
13,31.0,MEDIUM,19.0,5.0,russell,107.268
13,32.0,MEDIUM,20.0,5.0,russell,107.34
13,33.0,MEDIUM,21.0,5.0,russell,107.18
13,34.0,MEDIUM,22.0,5.0,russell,107.059
13,35.0,MEDIUM,23.0,5.0,russell,106.848
13,36.0,MEDIUM,24.0,5.0,russell,107.142
13,37.0,MEDIUM,25.0,5.0,russell,106.637
13,38.0,MEDIUM,26.0,5.0,russell,106.814
13,39.0,MEDIUM,27.0,5.0,russell,106.613
13,40.0,MEDIUM,28.0,5.0,russell,106.918
13,41.0,MEDIUM,29.0,5.0,russell,106.601
13,42.0,MEDIUM,30.0,5.0,russell,106.73
13,43.0,MEDIUM,31.0,5.0,russell,106.566
13,44.0,MEDIUM,32.0,5.0,russell,106.969
13,1.0,INTERMEDIATE,1.0,5.0,albon,191.296
13,2.0,INTERMEDIATE,2.0,5.0,albon,
13,3.0,INTERMEDIATE,3.0,5.0,albon,
13,4.0,INTERMEDIATE,4.0,5.0,albon,
13,5.0,INTERMEDIATE,5.0,5.0,albon,121.343
13,6.0,INTERMEDIATE,6.0,6.0,albon,121.752
13,7.0,INTERMEDIATE,7.0,6.0,albon,121.326
13,8.0,INTERMEDIATE,8.0,6.0,albon,122.471
13,9.0,INTERMEDIATE,9.0,6.0,albon,123.577
13,10.0,INTERMEDIATE,10.0,6.0,albon,124.104
13,11.0,INTERMEDIATE,11.0,6.0,albon,123.439
13,12.0,INTERMEDIATE,12.0,7.0,albon,126.684
13,13.0,MEDIUM,1.0,8.0,albon,133.243
13,14.0,MEDIUM,2.0,6.0,albon,110.222
13,15.0,MEDIUM,3.0,6.0,albon,108.611
13,16.0,MEDIUM,4.0,6.0,albon,107.973
13,17.0,MEDIUM,5.0,6.0,albon,107.705
13,18.0,MEDIUM,6.0,6.0,albon,107.684
13,19.0,MEDIUM,7.0,6.0,albon,107.657
13,20.0,MEDIUM,8.0,6.0,albon,107.351
13,21.0,MEDIUM,9.0,6.0,albon,107.431
13,22.0,MEDIUM,10.0,6.0,albon,107.63
13,23.0,MEDIUM,11.0,6.0,albon,107.515
13,24.0,MEDIUM,12.0,6.0,albon,107.512
13,25.0,MEDIUM,13.0,6.0,albon,107.374
13,26.0,MEDIUM,14.0,6.0,albon,107.538
13,27.0,MEDIUM,15.0,6.0,albon,107.162
13,28.0,MEDIUM,16.0,6.0,albon,107.19
13,29.0,MEDIUM,17.0,6.0,albon,107.372
13,30.0,MEDIUM,18.0,6.0,albon,107.153
13,31.0,MEDIUM,19.0,6.0,albon,107.077
13,32.0,MEDIUM,20.0,6.0,albon,107.129
13,33.0,MEDIUM,21.0,6.0,albon,107.211
13,34.0,MEDIUM,22.0,6.0,albon,107.36
13,35.0,MEDIUM,23.0,6.0,albon,107.049
13,36.0,MEDIUM,24.0,6.0,albon,106.901
13,37.0,MEDIUM,25.0,6.0,albon,107.214
13,38.0,MEDIUM,26.0,6.0,albon,106.813
13,39.0,MEDIUM,27.0,6.0,albon,106.848
13,40.0,MEDIUM,28.0,6.0,albon,106.815
13,41.0,MEDIUM,29.0,6.0,albon,107.03
13,42.0,MEDIUM,30.0,6.0,albon,106.887
13,43.0,MEDIUM,31.0,6.0,albon,106.883
13,44.0,MEDIUM,32.0,6.0,albon,107.252
13,1.0,INTERMEDIATE,1.0,18.0,hamilton,213.712
13,2.0,INTERMEDIATE,2.0,18.0,hamilton,
13,3.0,INTERMEDIATE,3.0,18.0,hamilton,
13,4.0,INTERMEDIATE,4.0,18.0,hamilton,
13,5.0,INTERMEDIATE,5.0,18.0,hamilton,123.577
13,6.0,INTERMEDIATE,6.0,17.0,hamilton,122.152
13,7.0,INTERMEDIATE,7.0,16.0,hamilton,122.51
13,8.0,INTERMEDIATE,8.0,14.0,hamilton,121.599
13,9.0,INTERMEDIATE,9.0,13.0,hamilton,124.389
13,10.0,INTERMEDIATE,10.0,13.0,hamilton,123.457
13,11.0,INTERMEDIATE,11.0,14.0,hamilton,130.597
13,12.0,MEDIUM,1.0,17.0,hamilton,132.214
13,13.0,MEDIUM,2.0,9.0,hamilton,111.05
13,14.0,MEDIUM,3.0,7.0,hamilton,109.564
13,15.0,MEDIUM,4.0,7.0,hamilton,108.587
13,16.0,MEDIUM,5.0,7.0,hamilton,107.992
13,17.0,MEDIUM,6.0,7.0,hamilton,107.844
13,18.0,MEDIUM,7.0,7.0,hamilton,107.648
13,19.0,MEDIUM,8.0,7.0,hamilton,107.995
13,20.0,MEDIUM,9.0,7.0,hamilton,108.049
13,21.0,MEDIUM,10.0,7.0,hamilton,107.895
13,22.0,MEDIUM,11.0,7.0,hamilton,107.707
13,23.0,MEDIUM,12.0,7.0,hamilton,107.354
13,24.0,MEDIUM,13.0,7.0,hamilton,107.036
13,25.0,MEDIUM,14.0,7.0,hamilton,107.402
13,26.0,MEDIUM,15.0,7.0,hamilton,107.09
13,27.0,MEDIUM,16.0,7.0,hamilton,106.929
13,28.0,MEDIUM,17.0,7.0,hamilton,107.152
13,29.0,MEDIUM,18.0,7.0,hamilton,106.954
13,30.0,MEDIUM,19.0,7.0,hamilton,107.036
13,31.0,MEDIUM,20.0,7.0,hamilton,107.117
13,32.0,MEDIUM,21.0,7.0,hamilton,106.98
13,33.0,MEDIUM,22.0,7.0,hamilton,107.341
13,34.0,MEDIUM,23.0,7.0,hamilton,107.49
13,35.0,MEDIUM,24.0,7.0,hamilton,107.014
13,36.0,MEDIUM,25.0,7.0,hamilton,107.09
13,37.0,MEDIUM,26.0,7.0,hamilton,107.133
13,38.0,MEDIUM,27.0,7.0,hamilton,107.175
13,39.0,MEDIUM,28.0,7.0,hamilton,106.79
13,40.0,MEDIUM,29.0,7.0,hamilton,107.026
13,41.0,MEDIUM,30.0,7.0,hamilton,106.876
13,42.0,MEDIUM,31.0,7.0,hamilton,106.961
13,43.0,MEDIUM,32.0,7.0,hamilton,106.534
13,44.0,MEDIUM,33.0,7.0,hamilton,106.96
13,1.0,INTERMEDIATE,1.0,9.0,lawson,198.369
13,2.0,INTERMEDIATE,2.0,9.0,lawson,
13,3.0,INTERMEDIATE,3.0,9.0,lawson,
13,4.0,INTERMEDIATE,4.0,9.0,lawson,
13,5.0,INTERMEDIATE,5.0,9.0,lawson,122.728
13,6.0,INTERMEDIATE,6.0,9.0,lawson,121.212
13,7.0,INTERMEDIATE,7.0,9.0,lawson,121.796
13,8.0,INTERMEDIATE,8.0,9.0,lawson,122.746
13,9.0,INTERMEDIATE,9.0,9.0,lawson,124.162
13,10.0,INTERMEDIATE,10.0,9.0,lawson,124.537
13,11.0,INTERMEDIATE,11.0,9.0,lawson,124.295
13,12.0,INTERMEDIATE,12.0,9.0,lawson,127.696
13,13.0,MEDIUM,1.0,11.0,lawson,133.813
13,14.0,MEDIUM,2.0,8.0,lawson,110.724
13,15.0,MEDIUM,3.0,8.0,lawson,108.668
13,16.0,MEDIUM,4.0,8.0,lawson,108.569
13,17.0,MEDIUM,5.0,8.0,lawson,108.403
13,18.0,MEDIUM,6.0,8.0,lawson,108.235
13,19.0,MEDIUM,7.0,8.0,lawson,107.969
13,20.0,MEDIUM,8.0,8.0,lawson,108.364
13,21.0,MEDIUM,9.0,8.0,lawson,108.108
13,22.0,MEDIUM,10.0,8.0,lawson,107.703
13,23.0,MEDIUM,11.0,8.0,lawson,107.592
13,24.0,MEDIUM,12.0,8.0,lawson,107.506
13,25.0,MEDIUM,13.0,8.0,lawson,107.29
13,26.0,MEDIUM,14.0,8.0,lawson,107.422
13,27.0,MEDIUM,15.0,8.0,lawson,107.432
13,28.0,MEDIUM,16.0,8.0,lawson,107.595
13,29.0,MEDIUM,17.0,8.0,lawson,107.354
13,30.0,MEDIUM,18.0,8.0,lawson,107.112
13,31.0,MEDIUM,19.0,8.0,lawson,107.183
13,32.0,MEDIUM,20.0,8.0,lawson,107.232
13,33.0,MEDIUM,21.0,8.0,lawson,107.112
13,34.0,MEDIUM,22.0,8.0,lawson,106.912
13,35.0,MEDIUM,23.0,8.0,lawson,107.025
13,36.0,MEDIUM,24.0,8.0,lawson,106.837
13,37.0,MEDIUM,25.0,8.0,lawson,106.81
13,38.0,MEDIUM,26.0,8.0,lawson,106.649
13,39.0,MEDIUM,27.0,8.0,lawson,107.03
13,40.0,MEDIUM,28.0,8.0,lawson,106.761
13,41.0,MEDIUM,29.0,8.0,lawson,106.787
13,42.0,MEDIUM,30.0,8.0,lawson,108.182
13,43.0,MEDIUM,31.0,8.0,lawson,106.728
13,44.0,MEDIUM,32.0,8.0,lawson,107.142
13,1.0,INTERMEDIATE,1.0,10.0,bortoleto,199.512
13,2.0,INTERMEDIATE,2.0,10.0,bortoleto,
13,3.0,INTERMEDIATE,3.0,10.0,bortoleto,
13,4.0,INTERMEDIATE,4.0,10.0,bortoleto,
13,5.0,INTERMEDIATE,5.0,10.0,bortoleto,123.632
13,6.0,INTERMEDIATE,6.0,10.0,bortoleto,121.165
13,7.0,INTERMEDIATE,7.0,10.0,bortoleto,121.461
13,8.0,INTERMEDIATE,8.0,10.0,bortoleto,122.601
13,9.0,INTERMEDIATE,9.0,10.0,bortoleto,123.996
13,10.0,INTERMEDIATE,10.0,10.0,bortoleto,124.833
13,11.0,INTERMEDIATE,11.0,10.0,bortoleto,124.626
13,12.0,INTERMEDIATE,12.0,10.0,bortoleto,127.969
13,13.0,MEDIUM,1.0,12.0,bortoleto,132.477
13,14.0,MEDIUM,2.0,10.0,bortoleto,111.961
13,15.0,MEDIUM,3.0,10.0,bortoleto,108.368
13,16.0,MEDIUM,4.0,10.0,bortoleto,108.832
13,17.0,MEDIUM,5.0,10.0,bortoleto,108.38
13,18.0,MEDIUM,6.0,10.0,bortoleto,108.196
13,19.0,MEDIUM,7.0,10.0,bortoleto,108.393
13,20.0,MEDIUM,8.0,9.0,bortoleto,107.923
13,21.0,MEDIUM,9.0,9.0,bortoleto,107.735
13,22.0,MEDIUM,10.0,9.0,bortoleto,107.648
13,23.0,MEDIUM,11.0,9.0,bortoleto,107.439
13,24.0,MEDIUM,12.0,9.0,bortoleto,107.542
13,25.0,MEDIUM,13.0,9.0,bortoleto,107.509
13,26.0,MEDIUM,14.0,9.0,bortoleto,107.371
13,27.0,MEDIUM,15.0,9.0,bortoleto,107.524
13,28.0,MEDIUM,16.0,9.0,bortoleto,107.493
13,29.0,MEDIUM,17.0,9.0,bortoleto,107.593
